time,num
2016-01-29 21,24228
2016-01-29 22,25161
2016-01-29 23,24226
2016-01-30 00,22590
2016-01-30 01,19175
2016-01-30 02,16148
2016-01-30 03,11920
2016-01-30 04,7381
2016-01-30 05,3312
2016-01-30 06,3840
2016-01-30 07,6156
2016-01-30 08,10272
2016-01-30 09,14350
2016-01-30 10,17379
2016-01-30 11,19326
2016-01-30 12,20827
2016-01-30 13,20970
2016-01-30 14,19873
2016-01-30 15,20278
2016-01-30 16,18820
2016-01-30 17,21251
2016-01-30 18,25470
2016-01-30 19,25880
2016-01-30 20,21821
2016-01-30 21,22003
2016-01-30 22,24178
2016-01-30 23,24887
2016-01-31 00,23437
2016-01-31 01,20653
2016-01-31 02,18032
2016-01-31 03,14065
2016-01-31 04,8738
2016-01-31 05,3588
2016-01-31 06,3339
2016-01-31 07,4648
2016-01-31 08,7694
2016-01-31 09,11493
2016-01-31 10,15701
2016-01-31 11,17837
2016-01-31 12,18759
2016-01-31 13,18516
2016-01-31 14,18655
2016-01-31 15,17457
2016-01-31 16,17471
2016-01-31 17,18634
2016-01-31 18,19951
2016-01-31 19,16741
2016-01-31 20,14116
2016-01-31 21,13489
2016-01-31 22,12208
2016-01-31 23,8679
2016-02-01 00,5910
2016-02-01 01,3588
2016-02-01 02,2314
2016-02-01 03,1587
2016-02-01 04,1978
2016-02-01 05,3654
2016-02-01 06,9628
2016-02-01 07,16631
2016-02-01 08,19818
2016-02-01 09,17960
2016-02-01 10,14825
2016-02-01 11,14446
2016-02-01 12,14960
2016-02-01 13,15714
2016-02-01 14,17344
2016-02-01 15,19105
2016-02-01 16,17190
2016-02-01 17,19885
2016-02-01 18,23178
2016-02-01 19,21478
2016-02-01 20,19844
2016-02-01 21,18995
2016-02-01 22,15800
2016-02-01 23,10034
2016-02-02 00,6561
2016-02-02 01,3843
2016-02-02 02,2396
2016-02-02 03,1593
2016-02-02 04,1818
2016-02-02 05,3410
2016-02-02 06,9578
2016-02-02 07,17926
2016-02-02 08,21124
2016-02-02 09,18979
2016-02-02 10,16651
2016-02-02 11,15939
2016-02-02 12,16429
2016-02-02 13,16169
2016-02-02 14,17296
2016-02-02 15,17480
2016-02-02 16,15558
2016-02-02 17,19110
2016-02-02 18,23619
2016-02-02 19,23094
2016-02-02 20,23042
2016-02-02 21,22986
2016-02-02 22,20565
2016-02-02 23,13601
2016-02-03 00,8575
2016-02-03 01,4834
2016-02-03 02,3109
2016-02-03 03,2040
2016-02-03 04,1995
2016-02-03 05,3373
2016-02-03 06,9693
2016-02-03 07,19211
2016-02-03 08,22253
2016-02-03 09,19995
2016-02-03 10,16749
2016-02-03 11,16582
2016-02-03 12,18735
2016-02-03 13,19394
2016-02-03 14,19889
2016-02-03 15,18625
2016-02-03 16,14652
2016-02-03 17,17697
2016-02-03 18,21550
2016-02-03 19,22787
2016-02-03 20,21467
2016-02-03 21,21234
2016-02-03 22,18654
2016-02-03 23,14497
2016-02-04 00,9232
2016-02-04 01,5265
2016-02-04 02,3237
2016-02-04 03,2153
2016-02-04 04,2164
2016-02-04 05,3514
2016-02-04 06,9968
2016-02-04 07,18569
2016-02-04 08,22109
2016-02-04 09,20240
2016-02-04 10,17106
2016-02-04 11,16437
2016-02-04 12,17176
2016-02-04 13,17315
2016-02-04 14,18800
2016-02-04 15,18126
2016-02-04 16,15199
2016-02-04 17,19463
2016-02-04 18,24243
2016-02-04 19,25468
2016-02-04 20,25325
2016-02-04 21,25008
2016-02-04 22,23303
2016-02-04 23,19375
2016-02-05 00,13529
2016-02-05 01,8316
2016-02-05 02,5533
2016-02-05 03,3843
2016-02-05 04,3098
2016-02-05 05,3854
2016-02-05 06,10607
2016-02-05 07,17809
2016-02-05 08,20805
2016-02-05 09,18821
2016-02-05 10,16314
2016-02-05 11,15476
2016-02-05 12,15940
2016-02-05 13,15856
2016-02-05 14,17353
2016-02-05 15,18057
2016-02-05 16,16951
2016-02-05 17,21399
2016-02-05 18,26007
2016-02-05 19,26940
2016-02-05 20,24125
2016-02-05 21,23102
2016-02-05 22,24358
2016-02-05 23,23878
2016-02-06 00,21689
2016-02-06 01,18211
2016-02-06 02,15359
2016-02-06 03,10727
2016-02-06 04,6837
2016-02-06 05,3184
2016-02-06 06,3956
2016-02-06 07,5735
2016-02-06 08,9697
2016-02-06 09,14049
2016-02-06 10,16609
2016-02-06 11,18848
2016-02-06 12,21031
2016-02-06 13,20849
2016-02-06 14,20035
2016-02-06 15,20238
2016-02-06 16,19489
2016-02-06 17,21900
2016-02-06 18,25286
2016-02-06 19,26734
2016-02-06 20,21509
2016-02-06 21,20764
2016-02-06 22,23106
2016-02-06 23,25535
2016-02-07 00,23368
2016-02-07 01,20643
2016-02-07 02,17665
2016-02-07 03,13062
2016-02-07 04,7604
2016-02-07 05,3026
2016-02-07 06,3033
2016-02-07 07,4030
2016-02-07 08,6850
2016-02-07 09,10681
2016-02-07 10,14780
2016-02-07 11,16785
2016-02-07 12,18243
2016-02-07 13,18189
2016-02-07 14,17900
2016-02-07 15,18324
2016-02-07 16,19142
2016-02-07 17,23278
2016-02-07 18,22437
2016-02-07 19,13118
2016-02-07 20,12570
2016-02-07 21,14622
2016-02-07 22,20900
2016-02-07 23,15591
2016-02-08 00,7477
2016-02-08 01,4262
2016-02-08 02,2664
2016-02-08 03,1911
2016-02-08 04,2211
2016-02-08 05,3434
2016-02-08 06,9400
2016-02-08 07,16299
2016-02-08 08,19839
2016-02-08 09,18649
2016-02-08 10,15920
2016-02-08 11,15691
2016-02-08 12,15291
2016-02-08 13,15108
2016-02-08 14,16443
2016-02-08 15,16998
2016-02-08 16,15436
2016-02-08 17,19019
2016-02-08 18,23085
2016-02-08 19,21469
2016-02-08 20,19592
2016-02-08 21,19425
2016-02-08 22,16029
2016-02-08 23,11055
2016-02-09 00,6597
2016-02-09 01,3687
2016-02-09 02,2304
2016-02-09 03,1587
2016-02-09 04,1646
2016-02-09 05,3248
2016-02-09 06,9804
2016-02-09 07,18104
2016-02-09 08,21868
2016-02-09 09,19721
2016-02-09 10,16754
2016-02-09 11,15933
2016-02-09 12,16685
2016-02-09 13,16594
2016-02-09 14,17727
2016-02-09 15,17794
2016-02-09 16,15939
2016-02-09 17,19438
2016-02-09 18,24033
2016-02-09 19,23905
2016-02-09 20,22684
2016-02-09 21,22492
2016-02-09 22,20514
2016-02-09 23,13851
2016-02-10 00,8510
2016-02-10 01,4822
2016-02-10 02,3016
2016-02-10 03,2044
2016-02-10 04,1976
2016-02-10 05,3418
2016-02-10 06,9930
2016-02-10 07,19138
2016-02-10 08,22435
2016-02-10 09,20149
2016-02-10 10,17489
2016-02-10 11,16831
2016-02-10 12,17669
2016-02-10 13,17248
2016-02-10 14,18840
2016-02-10 15,18486
2016-02-10 16,16121
2016-02-10 17,20828
2016-02-10 18,25417
2016-02-10 19,25955
2016-02-10 20,24740
2016-02-10 21,24376
2016-02-10 22,21796
2016-02-10 23,15440
2016-02-11 00,9620
2016-02-11 01,5582
2016-02-11 02,3515
2016-02-11 03,2280
2016-02-11 04,2254
2016-02-11 05,3797
2016-02-11 06,10463
2016-02-11 07,19907
2016-02-11 08,23291
2016-02-11 09,21512
2016-02-11 10,18834
2016-02-11 11,18930
2016-02-11 12,20242
2016-02-11 13,19636
2016-02-11 14,21362
2016-02-11 15,20257
2016-02-11 16,17008
2016-02-11 17,21294
2016-02-11 18,26370
2016-02-11 19,27581
2016-02-11 20,26825
2016-02-11 21,26390
2016-02-11 22,24571
2016-02-11 23,20138
2016-02-12 00,13899
2016-02-12 01,8648
2016-02-12 02,5344
2016-02-12 03,3652
2016-02-12 04,3125
2016-02-12 05,3930
2016-02-12 06,10169
2016-02-12 07,18897
2016-02-12 08,22623
2016-02-12 09,20629
2016-02-12 10,18390
2016-02-12 11,18827
2016-02-12 12,19759
2016-02-12 13,19837
2016-02-12 14,21310
2016-02-12 15,19425
2016-02-12 16,16293
2016-02-12 17,20144
2016-02-12 18,25168
2016-02-12 19,26665
2016-02-12 20,24314
2016-02-12 21,23974
2016-02-12 22,23601
2016-02-12 23,23434
2016-02-13 00,20273
2016-02-13 01,17510
2016-02-13 02,14232
2016-02-13 03,10548
2016-02-13 04,6540
2016-02-13 05,3025
2016-02-13 06,4034
2016-02-13 07,6272
2016-02-13 08,10080
2016-02-13 09,14277
2016-02-13 10,17912
2016-02-13 11,21234
2016-02-13 12,23838
2016-02-13 13,24577
2016-02-13 14,22935
2016-02-13 15,23177
2016-02-13 16,21785
2016-02-13 17,23382
2016-02-13 18,27001
2016-02-13 19,27438
2016-02-13 20,22454
2016-02-13 21,20912
2016-02-13 22,22619
2016-02-13 23,22936
2016-02-14 00,19027
2016-02-14 01,15814
2016-02-14 02,12973
2016-02-14 03,9545
2016-02-14 04,5987
2016-02-14 05,2641
2016-02-14 06,3203
2016-02-14 07,4771
2016-02-14 08,8356
2016-02-14 09,12053
2016-02-14 10,16633
2016-02-14 11,20158
2016-02-14 12,22213
2016-02-14 13,22220
2016-02-14 14,21708
2016-02-14 15,21002
2016-02-14 16,21072
2016-02-14 17,22047
2016-02-14 18,24460
2016-02-14 19,23062
2016-02-14 20,19936
2016-02-14 21,19390
2016-02-14 22,18601
2016-02-14 23,15991
2016-02-15 00,12457
2016-02-15 01,8382
2016-02-15 02,5685
2016-02-15 03,3771
2016-02-15 04,3061
2016-02-15 05,2802
2016-02-15 06,5331
2016-02-15 07,7825
2016-02-15 08,13447
2016-02-15 09,15700
2016-02-15 10,16687
2016-02-15 11,18695
2016-02-15 12,20743
2016-02-15 13,20241
2016-02-15 14,20298
2016-02-15 15,19867
2016-02-15 16,17600
2016-02-15 17,18265
2016-02-15 18,20371
2016-02-15 19,20018
2016-02-15 20,17263
2016-02-15 21,16008
2016-02-15 22,15732
2016-02-15 23,11652
2016-02-16 00,7190
2016-02-16 01,4471
2016-02-16 02,3327
2016-02-16 03,1852
2016-02-16 04,1874
2016-02-16 05,3361
2016-02-16 06,9305
2016-02-16 07,14997
2016-02-16 08,20243
2016-02-16 09,21393
2016-02-16 10,17089
2016-02-16 11,17278
2016-02-16 12,19123
2016-02-16 13,21187
2016-02-16 14,21453
2016-02-16 15,16151
2016-02-16 16,13734
2016-02-16 17,16824
2016-02-16 18,21483
2016-02-16 19,20805
2016-02-16 20,20369
2016-02-16 21,20389
2016-02-16 22,18305
2016-02-16 23,13973
2016-02-17 00,9128
2016-02-17 01,5490
2016-02-17 02,3283
2016-02-17 03,2097
2016-02-17 04,2140
2016-02-17 05,3467
2016-02-17 06,9356
2016-02-17 07,16707
2016-02-17 08,20407
2016-02-17 09,19662
2016-02-17 10,17299
2016-02-17 11,17712
2016-02-17 12,18336
2016-02-17 13,18102
2016-02-17 14,18641
2016-02-17 15,18307
2016-02-17 16,16050
2016-02-17 17,19424
2016-02-17 18,23864
2016-02-17 19,24371
2016-02-17 20,23621
2016-02-17 21,23608
2016-02-17 22,21843
2016-02-17 23,17259
2016-02-18 00,10713
2016-02-18 01,6183
2016-02-18 02,3939
2016-02-18 03,2569
2016-02-18 04,2441
2016-02-18 05,3423
2016-02-18 06,9777
2016-02-18 07,17256
2016-02-18 08,20820
2016-02-18 09,20013
2016-02-18 10,17875
2016-02-18 11,17651
2016-02-18 12,18334
2016-02-18 13,18080
2016-02-18 14,19157
2016-02-18 15,19088
2016-02-18 16,16306
2016-02-18 17,20248
2016-02-18 18,25227
2016-02-18 19,25874
2016-02-18 20,25920
2016-02-18 21,26116
2016-02-18 22,24505
2016-02-18 23,21048
2016-02-19 00,14174
2016-02-19 01,8802
2016-02-19 02,5721
2016-02-19 03,3969
2016-02-19 04,3267
2016-02-19 05,3748
2016-02-19 06,9483
2016-02-19 07,16641
2016-02-19 08,20627
2016-02-19 09,19615
2016-02-19 10,17188
2016-02-19 11,17209
2016-02-19 12,18334
2016-02-19 13,18563
2016-02-19 14,19659
2016-02-19 15,19048
2016-02-19 16,16878
2016-02-19 17,20537
2016-02-19 18,25492
2016-02-19 19,26947
2016-02-19 20,24059
2016-02-19 21,23203
2016-02-19 22,23563
2016-02-19 23,24336
2016-02-20 00,22586
2016-02-20 01,18833
2016-02-20 02,15510
2016-02-20 03,11619
2016-02-20 04,7331
2016-02-20 05,3321
2016-02-20 06,4277
2016-02-20 07,5865
2016-02-20 08,9380
2016-02-20 09,13647
2016-02-20 10,16350
2016-02-20 11,18069
2016-02-20 12,20069
2016-02-20 13,20807
2016-02-20 14,18731
2016-02-20 15,19083
2016-02-20 16,18668
2016-02-20 17,21017
2016-02-20 18,25101
2016-02-20 19,25657
2016-02-20 20,21774
2016-02-20 21,21247
2016-02-20 22,23587
2016-02-20 23,25327
2016-02-21 00,24004
2016-02-21 01,21512
2016-02-21 02,18856
2016-02-21 03,14183
2016-02-21 04,8741
2016-02-21 05,3486
2016-02-21 06,3530
2016-02-21 07,4769
2016-02-21 08,7558
2016-02-21 09,11450
2016-02-21 10,15337
2016-02-21 11,17685
2016-02-21 12,19345
2016-02-21 13,19094
2016-02-21 14,19006
2016-02-21 15,18130
2016-02-21 16,17889
2016-02-21 17,19148
2016-02-21 18,21427
2016-02-21 19,16897
2016-02-21 20,16467
2016-02-21 21,14921
2016-02-21 22,12337
2016-02-21 23,8909
2016-02-22 00,5453
2016-02-22 01,3547
2016-02-22 02,2167
2016-02-22 03,1457
2016-02-22 04,1883
2016-02-22 05,3572
2016-02-22 06,9886
2016-02-22 07,17300
2016-02-22 08,20360
2016-02-22 09,18302
2016-02-22 10,15450
2016-02-22 11,14555
2016-02-22 12,15745
2016-02-22 13,15435
2016-02-22 14,16505
2016-02-22 15,17093
2016-02-22 16,15791
2016-02-22 17,19003
2016-02-22 18,23962
2016-02-22 19,22668
2016-02-22 20,20444
2016-02-22 21,19689
2016-02-22 22,17626
2016-02-22 23,12512
2016-02-23 00,7531
2016-02-23 01,4307
2016-02-23 02,2577
2016-02-23 03,1821
2016-02-23 04,1883
2016-02-23 05,3424
2016-02-23 06,10027
2016-02-23 07,18510
2016-02-23 08,22312
2016-02-23 09,20143
2016-02-23 10,17863
2016-02-23 11,18915
2016-02-23 12,20121
2016-02-23 13,19662
2016-02-23 14,20783
2016-02-23 15,20081
2016-02-23 16,16078
2016-02-23 17,19979
2016-02-23 18,23681
2016-02-23 19,25166
2016-02-23 20,25520
2016-02-23 21,24120
2016-02-23 22,20647
2016-02-23 23,14982
2016-02-24 00,9202
2016-02-24 01,5223
2016-02-24 02,3182
2016-02-24 03,2069
2016-02-24 04,2084
2016-02-24 05,3547
2016-02-24 06,10999
2016-02-24 07,20290
2016-02-24 08,24022
2016-02-24 09,21380
2016-02-24 10,18770
2016-02-24 11,19878
2016-02-24 12,21239
2016-02-24 13,18818
2016-02-24 14,18409
2016-02-24 15,17025
2016-02-24 16,15754
2016-02-24 17,19575
2016-02-24 18,23518
2016-02-24 19,24563
2016-02-24 20,23620
2016-02-24 21,23555
2016-02-24 22,21934
2016-02-24 23,15873
2016-02-25 00,9212
2016-02-25 01,5785
2016-02-25 02,4283
2016-02-25 03,2616
2016-02-25 04,2387
2016-02-25 05,3605
2016-02-25 06,10172
2016-02-25 07,19009
2016-02-25 08,21714
2016-02-25 09,20088
2016-02-25 10,17572
2016-02-25 11,16651
2016-02-25 12,18264
2016-02-25 13,18146
2016-02-25 14,20103
2016-02-25 15,20367
2016-02-25 16,16674
2016-02-25 17,20439
2016-02-25 18,25344
2016-02-25 19,25894
2016-02-25 20,25615
2016-02-25 21,25716
2016-02-25 22,24585
2016-02-25 23,20862
2016-02-26 00,14353
2016-02-26 01,9133
2016-02-26 02,5917
2016-02-26 03,3970
2016-02-26 04,3353
2016-02-26 05,4040
2016-02-26 06,10076
2016-02-26 07,18445
2016-02-26 08,21828
2016-02-26 09,19820
2016-02-26 10,18597
2016-02-26 11,18649
2016-02-26 12,19551
2016-02-26 13,18718
2016-02-26 14,20584
2016-02-26 15,19038
2016-02-26 16,16208
2016-02-26 17,20601
2016-02-26 18,26022
2016-02-26 19,27482
2016-02-26 20,25153
2016-02-26 21,24901
2016-02-26 22,25574
2016-02-26 23,25222
2016-02-27 00,22738
2016-02-27 01,18862
2016-02-27 02,15402
2016-02-27 03,11216
2016-02-27 04,7241
2016-02-27 05,3155
2016-02-27 06,4287
2016-02-27 07,6198
2016-02-27 08,10133
2016-02-27 09,14478
2016-02-27 10,18470
2016-02-27 11,19925
2016-02-27 12,20930
2016-02-27 13,21400
2016-02-27 14,19844
2016-02-27 15,20552
2016-02-27 16,19368
2016-02-27 17,21758
2016-02-27 18,25749
2016-02-27 19,26823
2016-02-27 20,22056
2016-02-27 21,21759
2016-02-27 22,24103
2016-02-27 23,25805
2016-02-28 00,24171
2016-02-28 01,21704
2016-02-28 02,18690
2016-02-28 03,14118
2016-02-28 04,8472
2016-02-28 05,3415
2016-02-28 06,3562
2016-02-28 07,4454
2016-02-28 08,7061
2016-02-28 09,11119
2016-02-28 10,15245
2016-02-28 11,17465
2016-02-28 12,18924
2016-02-28 13,18897
2016-02-28 14,18570
2016-02-28 15,17847
2016-02-28 16,17493
2016-02-28 17,18450
2016-02-28 18,20419
2016-02-28 19,17986
2016-02-28 20,13994
2016-02-28 21,12963
2016-02-28 22,12648
2016-02-28 23,9350
2016-02-29 00,11373
2016-02-29 01,3739
2016-02-29 02,2345
2016-02-29 03,1680
2016-02-29 04,2022
2016-02-29 05,3487
2016-02-29 06,9993
2016-02-29 07,16881
2016-02-29 08,19446
2016-02-29 09,18023
2016-02-29 10,16482
2016-02-29 11,17277
2016-02-29 12,15149
2016-02-29 13,14382
2016-02-29 14,16496
2016-02-29 15,16630
2016-02-29 16,15147
2016-02-29 17,18659
2016-02-29 18,23156
2016-02-29 19,21941
2016-02-29 20,19987
2016-02-29 21,19825
2016-02-29 22,15819
2016-02-29 23,10987
2016-03-01 00,6669
2016-03-01 01,3935
2016-03-01 02,2514
2016-03-01 03,1783
2016-03-01 04,1772
2016-03-01 05,3362
2016-03-01 06,9766
2016-03-01 07,18035
2016-03-01 08,21079
2016-03-01 09,19355
2016-03-01 10,16357
2016-03-01 11,16276
2016-03-01 12,16548
2016-03-01 13,16683
2016-03-01 14,18321
2016-03-01 15,18356
2016-03-01 16,16663
2016-03-01 17,20376
2016-03-01 18,25018
2016-03-01 19,24491
2016-03-01 20,23077
2016-03-01 21,23156
2016-03-01 22,20037
2016-03-01 23,13485
2016-03-02 00,8684
2016-03-02 01,5125
2016-03-02 02,3423
2016-03-02 03,2202
2016-03-02 04,2007
2016-03-02 05,3658
2016-03-02 06,10154
2016-03-02 07,19116
2016-03-02 08,22385
2016-03-02 09,19858
2016-03-02 10,17620
2016-03-02 11,17532
2016-03-02 12,18258
2016-03-02 13,17674
2016-03-02 14,19320
2016-03-02 15,18953
2016-03-02 16,16752
2016-03-02 17,21367
2016-03-02 18,26336
2016-03-02 19,27123
2016-03-02 20,26339
2016-03-02 21,26136
2016-03-02 22,22957
2016-03-02 23,17381
2016-03-03 00,10569
2016-03-03 01,5856
2016-03-03 02,3676
2016-03-03 03,2256
2016-03-03 04,2234
2016-03-03 05,3716
2016-03-03 06,10388
2016-03-03 07,20108
2016-03-03 08,22595
2016-03-03 09,21516
2016-03-03 10,18700
2016-03-03 11,18757
2016-03-03 12,19427
2016-03-03 13,19316
2016-03-03 14,20137
2016-03-03 15,19649
2016-03-03 16,17257
2016-03-03 17,21801
2016-03-03 18,26580
2016-03-03 19,27360
2016-03-03 20,26213
2016-03-03 21,25801
2016-03-03 22,24259
2016-03-03 23,20401
2016-03-04 00,13784
2016-03-04 01,8825
2016-03-04 02,5670
2016-03-04 03,3776
2016-03-04 04,3188
2016-03-04 05,4036
2016-03-04 06,10401
2016-03-04 07,19362
2016-03-04 08,23238
2016-03-04 09,20673
2016-03-04 10,18143
2016-03-04 11,17995
2016-03-04 12,18310
2016-03-04 13,18339
2016-03-04 14,20134
2016-03-04 15,18801
2016-03-04 16,16441
2016-03-04 17,20961
2016-03-04 18,26259
2016-03-04 19,27719
2016-03-04 20,25216
2016-03-04 21,24044
2016-03-04 22,24766
2016-03-04 23,24890
2016-03-05 00,22480
2016-03-05 01,18991
2016-03-05 02,14819
2016-03-05 03,10904
2016-03-05 04,6852
2016-03-05 05,3283
2016-03-05 06,4239
2016-03-05 07,6721
2016-03-05 08,10391
2016-03-05 09,15213
2016-03-05 10,18425
2016-03-05 11,20585
2016-03-05 12,22283
2016-03-05 13,21884
2016-03-05 14,21168
2016-03-05 15,21096
2016-03-05 16,19541
2016-03-05 17,22385
2016-03-05 18,27100
2016-03-05 19,27048
2016-03-05 20,22603
2016-03-05 21,23260
2016-03-05 22,25135
2016-03-05 23,25766
2016-03-06 00,24000
2016-03-06 01,22674
2016-03-06 02,18410
2016-03-06 03,13619
2016-03-06 04,8423
2016-03-06 05,3358
2016-03-06 06,3566
2016-03-06 07,4973
2016-03-06 08,8437
2016-03-06 09,12522
2016-03-06 10,16573
2016-03-06 11,18936
2016-03-06 12,20273
2016-03-06 13,20574
2016-03-06 14,20220
2016-03-06 15,19474
2016-03-06 16,18707
2016-03-06 17,19312
2016-03-06 18,20408
2016-03-06 19,18398
2016-03-06 20,16247
2016-03-06 21,14459
2016-03-06 22,12064
2016-03-06 23,9422
2016-03-07 00,6039
2016-03-07 01,3670
2016-03-07 02,2390
2016-03-07 03,1757
2016-03-07 04,1926
2016-03-07 05,3552
2016-03-07 06,9992
2016-03-07 07,17473
2016-03-07 08,20378
2016-03-07 09,19349
2016-03-07 10,15935
2016-03-07 11,15240
2016-03-07 12,16117
2016-03-07 13,15886
2016-03-07 14,16931
2016-03-07 15,17341
2016-03-07 16,15623
2016-03-07 17,18960
2016-03-07 18,23636
2016-03-07 19,21677
2016-03-07 20,20472
2016-03-07 21,19267
2016-03-07 22,16524
2016-03-07 23,11453
2016-03-08 00,6963
2016-03-08 01,4134
2016-03-08 02,2536
2016-03-08 03,1739
2016-03-08 04,1759
2016-03-08 05,3449
2016-03-08 06,9732
2016-03-08 07,18146
2016-03-08 08,20310
2016-03-08 09,19221
2016-03-08 10,16735
2016-03-08 11,16310
2016-03-08 12,16379
2016-03-08 13,16654
2016-03-08 14,17863
2016-03-08 15,17845
2016-03-08 16,15823
2016-03-08 17,20254
2016-03-08 18,24608
2016-03-08 19,24039
2016-03-08 20,23715
2016-03-08 21,23631
2016-03-08 22,21154
2016-03-08 23,14682
2016-03-09 00,8601
2016-03-09 01,5070
2016-03-09 02,3191
2016-03-09 03,2207
2016-03-09 04,2118
2016-03-09 05,3604
2016-03-09 06,10115
2016-03-09 07,18557
2016-03-09 08,20805
2016-03-09 09,18960
2016-03-09 10,16529
2016-03-09 11,16686
2016-03-09 12,17096
2016-03-09 13,16927
2016-03-09 14,18482
2016-03-09 15,18098
2016-03-09 16,16290
2016-03-09 17,19673
2016-03-09 18,24096
2016-03-09 19,24338
2016-03-09 20,23269
2016-03-09 21,23792
2016-03-09 22,22257
2016-03-09 23,17224
2016-03-10 00,11329
2016-03-10 01,6468
2016-03-10 02,3913
2016-03-10 03,2745
2016-03-10 04,2309
2016-03-10 05,3832
2016-03-10 06,10195
2016-03-10 07,18741
2016-03-10 08,20971
2016-03-10 09,19197
2016-03-10 10,17201
2016-03-10 11,17421
2016-03-10 12,18949
2016-03-10 13,18449
2016-03-10 14,19192
2016-03-10 15,18364
2016-03-10 16,15791
2016-03-10 17,20218
2016-03-10 18,24742
2016-03-10 19,25292
2016-03-10 20,24748
2016-03-10 21,24695
2016-03-10 22,23089
2016-03-10 23,20753
2016-03-11 00,14624
2016-03-11 01,9189
2016-03-11 02,6184
2016-03-11 03,4426
2016-03-11 04,3289
2016-03-11 05,3914
2016-03-11 06,10073
2016-03-11 07,18005
2016-03-11 08,20913
2016-03-11 09,18978
2016-03-11 10,16880
2016-03-11 11,17270
2016-03-11 12,17776
2016-03-11 13,18011
2016-03-11 14,19270
2016-03-11 15,18046
2016-03-11 16,15590
2016-03-11 17,20529
2016-03-11 18,25450
2016-03-11 19,26950
2016-03-11 20,24871
2016-03-11 21,24669
2016-03-11 22,25231
2016-03-11 23,25070
2016-03-12 00,22891
2016-03-12 01,19121
2016-03-12 02,15650
2016-03-12 03,11593
2016-03-12 04,7193
2016-03-12 05,3400
2016-03-12 06,4278
2016-03-12 07,6412
2016-03-12 08,10612
2016-03-12 09,15124
2016-03-12 10,17496
2016-03-12 11,19255
2016-03-12 12,20496
2016-03-12 13,20630
2016-03-12 14,20004
2016-03-12 15,21184
2016-03-12 16,19687
2016-03-12 17,22164
2016-03-12 18,25308
2016-03-12 19,26238
2016-03-12 20,22209
2016-03-12 21,21871
2016-03-12 22,24374
2016-03-12 23,25619
2016-03-13 00,23580
2016-03-13 01,20987
2016-03-13 02,33
2016-03-13 03,18654
2016-03-13 04,12773
2016-03-13 05,5925
2016-03-13 06,4030
2016-03-13 07,5083
2016-03-13 08,7585
2016-03-13 09,11174
2016-03-13 10,15416
2016-03-13 11,18105
2016-03-13 12,19901
2016-03-13 13,19432
2016-03-13 14,20090
2016-03-13 15,18841
2016-03-13 16,17946
2016-03-13 17,18468
2016-03-13 18,18864
2016-03-13 19,17664
2016-03-13 20,16546
2016-03-13 21,15040
2016-03-13 22,12268
2016-03-13 23,9210
2016-03-14 00,6182
2016-03-14 01,3714
2016-03-14 02,2538
2016-03-14 03,1706
2016-03-14 04,2047
2016-03-14 05,3632
2016-03-14 06,9687
2016-03-14 07,17401
2016-03-14 08,21696
2016-03-14 09,20252
2016-03-14 10,17406
2016-03-14 11,16550
2016-03-14 12,17060
2016-03-14 13,19665
2016-03-14 14,20420
2016-03-14 15,20402
2016-03-14 16,17800
2016-03-14 17,21267
2016-03-14 18,25445
2016-03-14 19,24534
2016-03-14 20,23473
2016-03-14 21,21259
2016-03-14 22,18259
2016-03-14 23,12994
2016-03-15 00,7949
2016-03-15 01,4546
2016-03-15 02,2568
2016-03-15 03,1641
2016-03-15 04,1882
2016-03-15 05,3521
2016-03-15 06,10217
2016-03-15 07,18813
2016-03-15 08,22559
2016-03-15 09,20734
2016-03-15 10,17550
2016-03-15 11,17091
2016-03-15 12,17748
2016-03-15 13,17246
2016-03-15 14,19000
2016-03-15 15,18336
2016-03-15 16,15900
2016-03-15 17,19497
2016-03-15 18,23862
2016-03-15 19,23900
2016-03-15 20,22942
2016-03-15 21,22677
2016-03-15 22,21200
2016-03-15 23,15791
2016-03-16 00,9411
2016-03-16 01,5545
2016-03-16 02,3647
2016-03-16 03,2363
2016-03-16 04,2288
2016-03-16 05,3577
2016-03-16 06,10067
2016-03-16 07,18725
2016-03-16 08,21666
2016-03-16 09,19573
2016-03-16 10,17329
2016-03-16 11,17402
2016-03-16 12,17650
2016-03-16 13,17259
2016-03-16 14,18367
2016-03-16 15,18389
2016-03-16 16,15768
2016-03-16 17,20372
2016-03-16 18,27264
2016-03-16 19,24532
2016-03-16 20,24450
2016-03-16 21,24698
2016-03-16 22,22105
2016-03-16 23,17749
2016-03-17 00,10644
2016-03-17 01,6115
2016-03-17 02,3765
2016-03-17 03,2527
2016-03-17 04,2330
2016-03-17 05,3661
2016-03-17 06,9860
2016-03-17 07,18075
2016-03-17 08,20333
2016-03-17 09,18612
2016-03-17 10,16111
2016-03-17 11,15715
2016-03-17 12,15768
2016-03-17 13,16805
2016-03-17 14,18267
2016-03-17 15,16763
2016-03-17 16,14383
2016-03-17 17,19929
2016-03-17 18,23749
2016-03-17 19,26186
2016-03-17 20,26423
2016-03-17 21,26489
2016-03-17 22,25159
2016-03-17 23,22824
2016-03-18 00,17650
2016-03-18 01,11780
2016-03-18 02,7710
2016-03-18 03,5051
2016-03-18 04,4052
2016-03-18 05,4179
2016-03-18 06,9945
2016-03-18 07,18230
2016-03-18 08,21540
2016-03-18 09,20001
2016-03-18 10,18060
